datetime,duration,protocol,src,src_port,dst,dst_port,src_bytes,dst_bytes,count,srv_count
04/16-05:53:11.498, 0:00:00.000191, TCP, 9.246.85.82, 5687, 192.168.136.128, 135, 0, 0.,2038,2038
04/16-05:53:11.499, 0:00:00.000190, TCP, 9.246.85.82, 54116, 192.168.136.128, 135, 0, 0.,2038,2038
04/16-05:53:11.500, 0:00:00.000169, TCP, 9.246.85.82, 38045, 192.168.136.128, 135, 0, 0.,2038,2038
04/16-05:53:11.501, 0:00:00.000194, TCP, 9.246.85.82, 44276, 192.168.136.128, 135, 0, 0.,2039,2039
04/16-05:53:11.502, 0:00:00.000198, TCP, 9.246.85.82, 52944, 192.168.136.128, 135, 0, 0.,2039,2039
04/16-05:53:11.503, 0:00:00.000205, TCP, 9.246.85.82, 41840, 192.168.136.128, 135, 0, 0.,2038,2038
04/16-05:53:11.504, 0:00:00.000196, TCP, 9.246.85.82, 3734, 192.168.136.128, 135, 0, 0.,2038,2038
04/16-05:53:11.505, 0:00:00.000200, TCP, 9.246.85.82, 13596, 192.168.136.128, 135, 0, 0.,2039,2039
04/16-05:53:11.505, 0:00:00.000186, TCP, 9.246.85.82, 32413, 192.168.136.128, 135, 0, 0.,2039,2039
04/16-05:53:11.506, 0:00:00.000357, TCP, 9.246.85.82, 54612, 192.168.136.128, 135, 0, 0.,2039,2039
04/16-05:53:11.508, 0:00:00.000241, TCP, 9.246.85.82, 36814, 192.168.136.128, 135, 0, 0.,2039,2039
04/16-05:53:11.509, 0:00:00.000202, TCP, 9.246.85.82, 12862, 192.168.136.128, 135, 0, 0.,2040,2040
04/16-05:53:11.509, 0:00:00.000212, TCP, 9.246.85.82, 38686, 192.168.136.128, 135, 0, 0.,2040,2040
04/16-05:53:11.510, 0:00:00.000212, TCP, 9.246.85.82, 7473, 192.168.136.128, 135, 0, 0.,2040,2040
04/16-05:53:11.511, 0:00:00.000173, TCP, 9.246.85.82, 2294, 192.168.136.128, 135, 0, 0.,2040,2040
04/16-05:53:11.512, 0:00:00.000225, TCP, 9.246.85.82, 21700, 192.168.136.128, 135, 0, 0.,2040,2040
04/16-05:53:11.513, 0:00:00.000199, TCP, 9.246.85.82, 13708, 192.168.136.128, 135, 0, 0.,2040,2040
04/16-05:53:11.514, 0:00:00.000196, TCP, 9.246.85.82, 3702, 192.168.136.128, 135, 0, 0.,2040,2040
04/16-05:53:11.515, 0:00:00.000179, TCP, 9.246.85.82, 50468, 192.168.136.128, 135, 0, 0.,2041,2041
04/16-05:53:11.515, 0:00:00.000217, TCP, 9.246.85.82, 48059, 192.168.136.128, 135, 0, 0.,2041,2041
04/16-05:53:11.516, 0:00:00.000203, TCP, 9.246.85.82, 45114, 192.168.136.128, 135, 0, 0.,2041,2041
04/16-05:53:11.517, 0:00:00.000200, TCP, 9.246.85.82, 51910, 192.168.136.128, 135, 0, 0.,2041,2041
04/16-05:53:11.518, 0:00:00.000133, TCP, 9.246.85.82, 18069, 192.168.136.128, 135, 0, 0.,2041,2041
04/16-05:53:11.519, 0:00:00.000250, TCP, 9.246.85.82, 32873, 192.168.136.128, 135, 0, 0.,2041,2041
04/16-05:53:11.520, 0:00:00.000114, TCP, 9.246.85.82, 31170, 192.168.136.128, 135, 0, 0.,2041,2041
04/16-05:53:11.521, 0:00:00.000197, TCP, 9.246.85.82, 51448, 192.168.136.128, 135, 0, 0.,2042,2042
04/16-05:53:11.521, 0:00:00.000201, TCP, 9.246.85.82, 7379, 192.168.136.128, 135, 0, 0.,2042,2042
04/16-05:53:11.522, 0:00:00.000194, TCP, 9.246.85.82, 27768, 192.168.136.128, 135, 0, 0.,2042,2042
04/16-05:53:11.523, 0:00:00.000213, TCP, 9.246.85.82, 8594, 192.168.136.128, 135, 0, 0.,2042,2042
04/16-05:53:11.524, 0:00:00.000258, TCP, 9.246.85.82, 24609, 192.168.136.128, 135, 0, 0.,2042,2042
04/16-05:53:11.525, 0:00:00.000204, TCP, 9.246.85.82, 61658, 192.168.136.128, 135, 0, 0.,2042,2042
04/16-05:53:11.526, 0:00:00.000189, TCP, 9.246.85.82, 7027, 192.168.136.128, 135, 0, 0.,2043,2043
04/16-05:53:11.527, 0:00:00.000200, TCP, 9.246.85.82, 55407, 192.168.136.128, 135, 0, 0.,2043,2043
04/16-05:53:11.528, 0:00:00.000203, TCP, 9.246.85.82, 57912, 192.168.136.128, 135, 0, 0.,2043,2043
04/16-05:53:11.529, 0:00:00.000194, TCP, 9.246.85.82, 5729, 192.168.136.128, 135, 0, 0.,2044,2044
04/16-05:53:11.529, 0:00:00.000201, TCP, 9.246.85.82, 17980, 192.168.136.128, 135, 0, 0.,2044,2044
04/16-05:53:11.530, 0:00:00.000204, TCP, 9.246.85.82, 64379, 192.168.136.128, 135, 0, 0.,2044,2044
04/16-05:53:11.531, 0:00:00.000197, TCP, 9.246.85.82, 31250, 192.168.136.128, 135, 0, 0.,2044,2044
04/16-05:53:11.532, 0:00:00.000189, TCP, 9.246.85.82, 34251, 192.168.136.128, 135, 0, 0.,2044,2044
04/16-05:53:11.533, 0:00:00.000207, TCP, 9.246.85.82, 1600, 192.168.136.128, 135, 0, 0.,2044,2044
04/16-05:53:11.534, 0:00:00.000194, TCP, 9.246.85.82, 25089, 192.168.136.128, 135, 0, 0.,2045,2045
04/16-05:53:11.535, 0:00:00.000205, TCP, 9.246.85.82, 61365, 192.168.136.128, 135, 0, 0.,2046,2046
04/16-05:53:11.535, 0:00:00.000193, TCP, 9.246.85.82, 43768, 192.168.136.128, 135, 0, 0.,2046,2046
04/16-05:53:11.536, 0:00:00.000205, TCP, 9.246.85.82, 53950, 192.168.136.128, 135, 0, 0.,2046,2046
04/16-05:53:11.537, 0:00:00.000204, TCP, 9.246.85.82, 44444, 192.168.136.128, 135, 0, 0.,2045,2045
04/16-05:53:11.538, 0:00:00.000250, TCP, 9.246.85.82, 52441, 192.168.136.128, 135, 0, 0.,2045,2045
04/16-05:53:11.539, 0:00:00.000245, TCP, 9.246.85.82, 45032, 192.168.136.128, 135, 0, 0.,2045,2045
04/16-05:53:11.540, 0:00:00.000227, TCP, 9.246.85.82, 491, 192.168.136.128, 135, 0, 0.,2046,2046
04/16-05:53:11.541, 0:00:00.000186, TCP, 9.246.85.82, 11097, 192.168.136.128, 135, 0, 0.,2046,2046
04/16-05:53:11.542, 0:00:00.000193, TCP, 9.246.85.82, 9987, 192.168.136.128, 135, 0, 0.,2046,2046
04/16-05:53:11.543, 0:00:00.000192, TCP, 9.246.85.82, 9992, 192.168.136.128, 135, 0, 0.,2046,2046
04/16-05:53:11.544, 0:00:00.000207, TCP, 9.246.85.82, 7059, 192.168.136.128, 135, 0, 0.,2046,2046
04/16-05:53:11.545, 0:00:00.000232, TCP, 9.246.85.82, 2624, 192.168.136.128, 135, 0, 0.,2046,2046
04/16-05:53:11.546, 0:00:00.000218, TCP, 9.246.85.82, 49550, 192.168.136.128, 135, 0, 0.,2046,2046
04/16-05:53:11.547, 0:00:00.000196, TCP, 9.246.85.82, 37620, 192.168.136.128, 135, 0, 0.,2047,2047
04/16-05:53:11.548, 0:00:00.000207, TCP, 9.246.85.82, 16213, 192.168.136.128, 135, 0, 0.,2047,2047
04/16-05:53:11.549, 0:00:00.000218, TCP, 9.246.85.82, 35749, 192.168.136.128, 135, 0, 0.,2047,2047
04/16-05:53:11.550, 0:00:00.000200, TCP, 9.246.85.82, 20431, 192.168.136.128, 135, 0, 0.,2048,2048
04/16-05:53:11.550, 0:00:00.000215, TCP, 9.246.85.82, 20519, 192.168.136.128, 135, 0, 0.,2048,2048
04/16-05:53:11.551, 0:00:00.000196, TCP, 9.246.85.82, 6074, 192.168.136.128, 135, 0, 0.,2048,2048
04/16-05:53:11.552, 0:00:00.000198, TCP, 9.246.85.82, 42691, 192.168.136.128, 135, 0, 0.,2048,2048
04/16-05:53:11.553, 0:00:00.000189, TCP, 9.246.85.82, 53234, 192.168.136.128, 135, 0, 0.,2048,2048
04/16-05:53:11.554, 0:00:00.000281, TCP, 9.246.85.82, 62438, 192.168.136.128, 135, 0, 0.,2048,2048
04/16-05:53:11.555, 0:00:00.000274, TCP, 9.246.85.82, 13217, 192.168.136.128, 135, 0, 0.,2048,2048
04/16-05:53:11.556, 0:00:00.000195, TCP, 9.246.85.82, 60144, 192.168.136.128, 135, 0, 0.,2048,2048
04/16-05:53:11.557, 0:00:00.000246, TCP, 9.246.85.82, 23745, 192.168.136.128, 135, 0, 0.,2048,2048
04/16-05:53:11.558, 0:00:00.000212, TCP, 9.246.85.82, 33451, 192.168.136.128, 135, 0, 0.,2048,2048
04/16-05:53:11.559, 0:00:00.000166, TCP, 9.246.85.82, 56021, 192.168.136.128, 135, 0, 0.,2049,2049
04/16-05:53:11.560, 0:00:00.000178, TCP, 9.246.85.82, 7825, 192.168.136.128, 135, 0, 0.,2048,2048
04/16-05:53:11.561, 0:00:00.000215, TCP, 9.246.85.82, 45659, 192.168.136.128, 135, 0, 0.,2049,2049
04/16-05:53:11.562, 0:00:00.000208, TCP, 9.246.85.82, 9728, 192.168.136.128, 135, 0, 0.,2050,2050
04/16-05:53:11.562, 0:00:00.000198, TCP, 9.246.85.82, 8861, 192.168.136.128, 135, 0, 0.,2050,2050
04/16-05:53:11.563, 0:00:00.000250, TCP, 9.246.85.82, 33997, 192.168.136.128, 135, 0, 0.,2050,2050
04/16-05:53:11.564, 0:00:00.000191, TCP, 9.246.85.82, 23047, 192.168.136.128, 135, 0, 0.,2050,2050
04/16-05:53:11.565, 0:00:00.000188, TCP, 9.246.85.82, 24855, 192.168.136.128, 135, 0, 0.,2050,2050
04/16-05:53:11.566, 0:00:00.000172, TCP, 9.246.85.82, 34291, 192.168.136.128, 135, 0, 0.,2050,2050
04/16-05:53:11.567, 0:00:00.000197, TCP, 9.246.85.82, 26683, 192.168.136.128, 135, 0, 0.,2052,2052
04/16-05:53:11.567, 0:00:00.000194, TCP, 9.246.85.82, 47657, 192.168.136.128, 135, 0, 0.,2052,2052
04/16-05:53:11.568, 0:00:00.000216, TCP, 9.246.85.82, 7825, 192.168.136.128, 135, 0, 0.,2052,2052
04/16-05:53:11.569, 0:00:00.000424, TCP, 9.246.85.82, 62455, 192.168.136.128, 135, 0, 0.,2052,2052
04/16-05:53:11.570, 0:00:00.000243, TCP, 9.246.85.82, 28166, 192.168.136.128, 135, 0, 0.,2052,2052
04/16-05:53:11.571, 0:00:00.000204, TCP, 9.246.85.82, 52989, 192.168.136.128, 135, 0, 0.,2051,2051
04/16-05:53:11.572, 0:00:00.000123, TCP, 9.246.85.82, 43746, 192.168.136.128, 135, 0, 0.,2051,2051
04/16-05:53:11.573, 0:00:00.000299, TCP, 9.246.85.82, 19746, 192.168.136.128, 135, 0, 0.,2051,2051
04/16-05:53:11.574, 0:00:00.000215, TCP, 9.246.85.82, 24803, 192.168.136.128, 135, 0, 0.,2052,2052
04/16-05:53:11.575, 0:00:00.000191, TCP, 9.246.85.82, 41511, 192.168.136.128, 135, 0, 0.,2052,2052
04/16-05:53:11.576, 0:00:00.000122, TCP, 9.246.85.82, 54705, 192.168.136.128, 135, 0, 0.,2053,2053
04/16-05:53:11.577, 0:00:00.000162, TCP, 9.246.85.82, 3227, 192.168.136.128, 135, 0, 0.,2053,2053
04/16-05:53:11.577, 0:00:00.000197, TCP, 9.246.85.82, 11644, 192.168.136.128, 135, 0, 0.,2053,2053
04/16-05:53:11.578, 0:00:00.000116, TCP, 9.246.85.82, 41361, 192.168.136.128, 135, 0, 0.,2053,2053
04/16-05:53:11.579, 0:00:00.000194, TCP, 9.246.85.82, 48066, 192.168.136.128, 135, 0, 0.,2053,2053
04/16-05:53:11.580, 0:00:00.000217, TCP, 9.246.85.82, 17036, 192.168.136.128, 135, 0, 0.,2053,2053
04/16-05:53:11.581, 0:00:00.000222, TCP, 9.246.85.82, 36324, 192.168.136.128, 135, 0, 0.,2053,2053
04/16-05:53:11.582, 0:00:00.000196, TCP, 9.246.85.82, 45147, 192.168.136.128, 135, 0, 0.,2054,2054
04/16-05:53:11.582, 0:00:00.000203, TCP, 9.246.85.82, 62085, 192.168.136.128, 135, 0, 0.,2054,2054
04/16-05:53:11.583, 0:00:00.000113, TCP, 9.246.85.82, 11630, 192.168.136.128, 135, 0, 0.,2055,2055
04/16-05:53:11.584, 0:00:00.000195, TCP, 9.246.85.82, 42528, 192.168.136.128, 135, 0, 0.,2055,2055
04/16-05:53:11.585, 0:00:00.000196, TCP, 9.246.85.82, 22959, 192.168.136.128, 135, 0, 0.,2055,2055
04/16-05:53:11.586, 0:00:00.000199, TCP, 9.246.85.82, 44992, 192.168.136.128, 135, 0, 0.,2054,2054
04/16-05:53:11.587, 0:00:00.000197, TCP, 9.246.85.82, 24269, 192.168.136.128, 135, 0, 0.,2055,2055
04/16-05:53:11.587, 0:00:00.000205, TCP, 9.246.85.82, 6871, 192.168.136.128, 135, 0, 0.,2055,2055
04/16-05:53:11.588, 0:00:00.000194, TCP, 9.246.85.82, 34367, 192.168.136.128, 135, 0, 0.,2055,2055
04/16-05:53:11.589, 0:00:00.000187, TCP, 9.246.85.82, 39755, 192.168.136.128, 135, 0, 0.,2055,2055
04/16-05:53:11.590, 0:00:00.000206, TCP, 9.246.85.82, 29456, 192.168.136.128, 135, 0, 0.,2056,2056
04/16-05:53:11.591, 0:00:00.000207, TCP, 9.246.85.82, 10469, 192.168.136.128, 135, 0, 0.,2056,2056
04/16-05:53:11.592, 0:00:00.000197, TCP, 9.246.85.82, 23120, 192.168.136.128, 135, 0, 0.,2056,2056
04/16-05:53:11.593, 0:00:00.000206, TCP, 9.246.85.82, 42828, 192.168.136.128, 135, 0, 0.,2056,2056
04/16-05:53:11.594, 0:00:00.000128, TCP, 9.246.85.82, 34795, 192.168.136.128, 135, 0, 0.,2056,2056
04/16-05:53:11.595, 0:00:00.000196, TCP, 9.246.85.82, 58384, 192.168.136.128, 135, 0, 0.,2057,2057
04/16-05:53:11.595, 0:00:00.000202, TCP, 9.246.85.82, 8992, 192.168.136.128, 135, 0, 0.,2057,2057
04/16-05:53:11.596, 0:00:00.000114, TCP, 9.246.85.82, 36811, 192.168.136.128, 135, 0, 0.,2057,2057
04/16-05:53:11.597, 0:00:00.000199, TCP, 9.246.85.82, 41582, 192.168.136.128, 135, 0, 0.,2057,2057
04/16-05:53:11.598, 0:00:00.000200, TCP, 9.246.85.82, 31283, 192.168.136.128, 135, 0, 0.,2057,2057
04/16-05:53:11.599, 0:00:00.000199, TCP, 9.246.85.82, 262, 192.168.136.128, 135, 0, 0.,2057,2057
04/16-05:53:11.600, 0:00:00.000248, TCP, 9.246.85.82, 10266, 192.168.136.128, 135, 0, 0.,2058,2058
04/16-05:53:11.600, 0:00:00.000181, TCP, 9.246.85.82, 31820, 192.168.136.128, 135, 0, 0.,2058,2058
04/16-05:53:11.601, 0:00:00.000222, TCP, 9.246.85.82, 2917, 192.168.136.128, 135, 0, 0.,2058,2058
04/16-05:53:11.602, 0:00:00.000199, TCP, 9.246.85.82, 1861, 192.168.136.128, 135, 0, 0.,2058,2058
04/16-05:53:11.603, 0:00:00.000198, TCP, 9.246.85.82, 42283, 192.168.136.128, 135, 0, 0.,2058,2058
04/16-05:53:11.604, 0:00:00.000222, TCP, 9.246.85.82, 58374, 192.168.136.128, 135, 0, 0.,2058,2058
04/16-05:53:11.605, 0:00:00.000197, TCP, 9.246.85.82, 29053, 192.168.136.128, 135, 0, 0.,2058,2058
04/16-05:53:11.606, 0:00:00.000195, TCP, 9.246.85.82, 51408, 192.168.136.128, 135, 0, 0.,2058,2058
04/16-05:53:11.607, 0:00:00.000187, TCP, 9.246.85.82, 27256, 192.168.136.128, 135, 0, 0.,2058,2058
04/16-05:53:11.608, 0:00:00.000217, TCP, 9.246.85.82, 22766, 192.168.136.128, 135, 0, 0.,2058,2058
04/16-05:53:11.609, 0:00:00.000196, TCP, 9.246.85.82, 16518, 192.168.136.128, 135, 0, 0.,2060,2060
04/16-05:53:11.609, 0:00:00.000195, TCP, 9.246.85.82, 35154, 192.168.136.128, 135, 0, 0.,2060,2060
04/16-05:53:11.610, 0:00:00.000173, TCP, 9.246.85.82, 17538, 192.168.136.128, 135, 0, 0.,2060,2060
04/16-05:53:11.611, 0:00:00.000203, TCP, 9.246.85.82, 1361, 192.168.136.128, 135, 0, 0.,2060,2060
04/16-05:53:11.612, 0:00:00.000200, TCP, 9.246.85.82, 32737, 192.168.136.128, 135, 0, 0.,2060,2060
04/16-05:53:11.613, 0:00:00.000115, TCP, 9.246.85.82, 62258, 192.168.136.128, 135, 0, 0.,2059,2059
04/16-05:53:11.614, 0:00:00.000218, TCP, 9.246.85.82, 58875, 192.168.136.128, 135, 0, 0.,2060,2060
04/16-05:53:11.614, 0:00:00.000198, TCP, 9.246.85.82, 43021, 192.168.136.128, 135, 0, 0.,2060,2060
04/16-05:53:11.615, 0:00:00.000174, TCP, 9.246.85.82, 37894, 192.168.136.128, 135, 0, 0.,2060,2060
04/16-05:53:11.616, 0:00:00.000299, TCP, 9.246.85.82, 57930, 192.168.136.128, 135, 0, 0.,2060,2060
04/16-05:53:11.617, 0:00:00.000207, TCP, 9.246.85.82, 61057, 192.168.136.128, 135, 0, 0.,2061,2061
04/16-05:53:11.618, 0:00:00.000193, TCP, 9.246.85.82, 20083, 192.168.136.128, 135, 0, 0.,2061,2061
04/16-05:53:11.619, 0:00:00.000210, TCP, 9.246.85.82, 2571, 192.168.136.128, 135, 0, 0.,2061,2061
04/16-05:53:11.620, 0:00:00.000205, TCP, 9.246.85.82, 60153, 192.168.136.128, 135, 0, 0.,2061,2061
04/16-05:53:11.621, 0:00:00.000207, TCP, 9.246.85.82, 48956, 192.168.136.128, 135, 0, 0.,2061,2061
04/16-05:53:11.621, 0:00:00.000197, TCP, 9.246.85.82, 49070, 192.168.136.128, 135, 0, 0.,2061,2061
04/16-05:53:11.622, 0:00:00.000181, TCP, 9.246.85.82, 59946, 192.168.136.128, 135, 0, 0.,2062,2062
04/16-05:53:11.623, 0:00:00.000230, TCP, 9.246.85.82, 14007, 192.168.136.128, 135, 0, 0.,2063,2063
04/16-05:53:11.624, 0:00:00.000216, TCP, 9.246.85.82, 33911, 192.168.136.128, 135, 0, 0.,2064,2064
04/16-05:53:11.625, 0:00:00.000256, TCP, 9.246.85.82, 42216, 192.168.136.128, 135, 0, 0.,2065,2065
04/16-05:53:11.626, 0:00:00.000237, TCP, 9.246.85.82, 59628, 192.168.136.128, 135, 0, 0.,2066,2066
04/16-05:53:11.627, 0:00:00.000215, TCP, 9.246.85.82, 25147, 192.168.136.128, 135, 0, 0.,2067,2067
04/16-05:53:11.629, 0:00:00.000240, TCP, 9.246.85.82, 22880, 192.168.136.128, 135, 0, 0.,2067,2067
04/16-05:53:11.630, 0:00:00.000160, TCP, 9.246.85.82, 56724, 192.168.136.128, 135, 0, 0.,2067,2067
04/16-05:53:11.631, 0:00:00.000272, TCP, 9.246.85.82, 14027, 192.168.136.128, 135, 0, 0.,2067,2067
04/16-05:53:11.633, 0:00:00.000176, TCP, 9.246.85.82, 9054, 192.168.136.128, 135, 0, 0.,2066,2066
04/16-05:53:11.634, 0:00:00.000195, TCP, 9.246.85.82, 27957, 192.168.136.128, 135, 0, 0.,2065,2065
04/16-05:53:11.635, 0:00:00.000231, TCP, 9.246.85.82, 37195, 192.168.136.128, 135, 0, 0.,2065,2065
04/16-05:53:11.636, 0:00:00.000237, TCP, 9.246.85.82, 22325, 192.168.136.128, 135, 0, 0.,2065,2065
04/16-05:53:11.637, 0:00:00.000240, TCP, 9.246.85.82, 34692, 192.168.136.128, 135, 0, 0.,2065,2065
04/16-05:53:11.639, 0:00:00.000263, TCP, 9.246.85.82, 49864, 192.168.136.128, 135, 0, 0.,2065,2065
04/16-05:53:11.640, 0:00:00.000257, TCP, 9.246.85.82, 8231, 192.168.136.128, 135, 0, 0.,2065,2065
04/16-05:53:11.641, 0:00:00.000296, TCP, 9.246.85.82, 31929, 192.168.136.128, 135, 0, 0.,2066,2066
04/16-05:53:11.642, 0:00:00.000254, TCP, 9.246.85.82, 64460, 192.168.136.128, 135, 0, 0.,2066,2066
04/16-05:53:11.644, 0:00:00.000303, TCP, 9.246.85.82, 34956, 192.168.136.128, 135, 0, 0.,2065,2065
04/16-05:53:11.645, 0:00:00.000200, TCP, 9.246.85.82, 19864, 192.168.136.128, 135, 0, 0.,2065,2065
04/16-05:53:11.646, 0:00:00.000114, TCP, 9.246.85.82, 9636, 192.168.136.128, 135, 0, 0.,2065,2065
04/16-05:53:11.647, 0:00:00.000211, TCP, 9.246.85.82, 49071, 192.168.136.128, 135, 0, 0.,2065,2065
04/16-05:53:11.648, 0:00:00.000259, TCP, 9.246.85.82, 47109, 192.168.136.128, 135, 0, 0.,2066,2066
04/16-05:53:11.649, 0:00:00.000200, TCP, 9.246.85.82, 36818, 192.168.136.128, 135, 0, 0.,2066,2066
04/16-05:53:11.650, 0:00:00.000201, TCP, 9.246.85.82, 38732, 192.168.136.128, 135, 0, 0.,2066,2066
04/16-05:53:11.651, 0:00:00.000218, TCP, 9.246.85.82, 52805, 192.168.136.128, 135, 0, 0.,2066,2066
04/16-05:53:11.652, 0:00:00.000200, TCP, 9.246.85.82, 7130, 192.168.136.128, 135, 0, 0.,2066,2066
04/16-05:53:11.653, 0:00:00.000199, TCP, 9.246.85.82, 16516, 192.168.136.128, 135, 0, 0.,2067,2067
04/16-05:53:11.654, 0:00:00.000308, TCP, 9.246.85.82, 48496, 192.168.136.128, 135, 0, 0.,2066,2066
04/16-05:53:11.655, 0:00:00.000304, TCP, 9.246.85.82, 51665, 192.168.136.128, 135, 0, 0.,2067,2067
04/16-05:53:11.656, 0:00:00.000314, TCP, 9.246.85.82, 41648, 192.168.136.128, 135, 0, 0.,2067,2067
04/16-05:53:11.658, 0:00:00.000215, TCP, 9.246.85.82, 54841, 192.168.136.128, 135, 0, 0.,2066,2066
04/16-05:53:11.659, 0:00:00.000203, TCP, 9.246.85.82, 65292, 192.168.136.128, 135, 0, 0.,2066,2066
04/16-05:53:11.662, 0:00:00.000399, TCP, 9.246.85.82, 29048, 192.168.136.128, 135, 0, 0.,2064,2064
04/16-05:53:11.664, 0:00:00.000341, TCP, 9.246.85.82, 60395, 192.168.136.128, 135, 0, 0.,2063,2063
04/16-05:53:11.666, 0:00:00.000287, TCP, 9.246.85.82, 59429, 192.168.136.128, 135, 0, 0.,2063,2063
04/16-05:53:11.668, 0:00:00.000291, TCP, 9.246.85.82, 51503, 192.168.136.128, 135, 0, 0.,2062,2062
04/16-05:53:11.669, 0:00:00.000245, TCP, 9.246.85.82, 58475, 192.168.136.128, 135, 0, 0.,2062,2062
04/16-05:53:11.670, 0:00:00.000256, TCP, 9.246.85.82, 46015, 192.168.136.128, 135, 0, 0.,2062,2062
04/16-05:53:11.671, 0:00:00.000588, TCP, 9.246.85.82, 6644, 192.168.136.128, 135, 0, 0.,2062,2062
04/16-05:53:11.673, 0:00:00.000292, TCP, 9.246.85.82, 4275, 192.168.136.128, 135, 0, 0.,2061,2061
04/16-05:53:11.675, 0:00:00.000322, TCP, 9.246.85.82, 46871, 192.168.136.128, 135, 0, 0.,2060,2060
04/16-05:53:11.676, 0:00:00.000265, TCP, 9.246.85.82, 12556, 192.168.136.128, 135, 0, 0.,2060,2060
04/16-05:53:11.677, 0:00:00.000236, TCP, 9.246.85.82, 19157, 192.168.136.128, 135, 0, 0.,2060,2060
04/16-05:53:11.678, 0:00:00.000198, TCP, 9.246.85.82, 59232, 192.168.136.128, 135, 0, 0.,2060,2060
04/16-05:53:11.679, 0:00:00.000250, TCP, 9.246.85.82, 1081, 192.168.136.128, 135, 0, 0.,2060,2060
04/16-05:53:11.680, 0:00:00.000210, TCP, 9.246.85.82, 50800, 192.168.136.128, 135, 0, 0.,2061,2061
04/16-05:53:11.681, 0:00:00.000194, TCP, 9.246.85.82, 53711, 192.168.136.128, 135, 0, 0.,2060,2060
04/16-05:53:11.682, 0:00:00.000208, TCP, 9.246.85.82, 16127, 192.168.136.128, 135, 0, 0.,2060,2060
04/16-05:53:11.683, 0:00:00.000117, TCP, 9.246.85.82, 38393, 192.168.136.128, 135, 0, 0.,2061,2061
04/16-05:53:11.683, 0:00:00.000263, TCP, 9.246.85.82, 10152, 192.168.136.128, 135, 0, 0.,2061,2061
04/16-05:53:11.684, 0:00:00.000214, TCP, 9.246.85.82, 34342, 192.168.136.128, 135, 0, 0.,2061,2061
04/16-05:53:11.685, 0:00:00.000113, TCP, 9.246.85.82, 63882, 192.168.136.128, 135, 0, 0.,2061,2061
04/16-05:53:11.686, 0:00:00.000212, TCP, 9.246.85.82, 1024, 192.168.136.128, 135, 0, 0.,2061,2061
04/16-05:53:11.687, 0:00:00.000130, TCP, 9.246.85.82, 11033, 192.168.136.128, 135, 0, 0.,2061,2061
04/16-05:53:11.688, 0:00:00.000183, TCP, 9.246.85.82, 2729, 192.168.136.128, 135, 0, 0.,2061,2061
04/16-05:53:11.689, 0:00:00.000318, TCP, 9.246.85.82, 15817, 192.168.136.128, 135, 0, 0.,2062,2062
04/16-05:53:11.689, 0:00:00.000174, TCP, 9.246.85.82, 7924, 192.168.136.128, 135, 0, 0.,2062,2062
04/16-05:53:11.690, 0:00:00.000248, TCP, 9.246.85.82, 20580, 192.168.136.128, 135, 0, 0.,2062,2062
04/16-05:53:11.691, 0:00:00.000241, TCP, 9.246.85.82, 16493, 192.168.136.128, 135, 0, 0.,2062,2062
04/16-05:53:11.692, 0:00:00.000254, TCP, 9.246.85.82, 22157, 192.168.136.128, 135, 0, 0.,2062,2062
04/16-05:53:11.693, 0:00:00.000218, TCP, 9.246.85.82, 39302, 192.168.136.128, 135, 0, 0.,2063,2063
04/16-05:53:11.694, 0:00:00.000199, TCP, 9.246.85.82, 49382, 192.168.136.128, 135, 0, 0.,2063,2063
04/16-05:53:11.695, 0:00:00.000250, TCP, 9.246.85.82, 55446, 192.168.136.128, 135, 0, 0.,2063,2063
04/16-05:53:11.696, 0:00:00.000202, TCP, 9.246.85.82, 60269, 192.168.136.128, 135, 0, 0.,2063,2063
04/16-05:53:11.697, 0:00:00.000199, TCP, 9.246.85.82, 60400, 192.168.136.128, 135, 0, 0.,2063,2063
04/16-05:53:11.698, 0:00:00.000201, TCP, 9.246.85.82, 29983, 192.168.136.128, 135, 0, 0.,2063,2063
04/16-05:53:11.699, 0:00:00.000200, TCP, 9.246.85.82, 48729, 192.168.136.128, 135, 0, 0.,2063,2063
04/16-05:53:11.700, 0:00:00.000213, TCP, 9.246.85.82, 18116, 192.168.136.128, 135, 0, 0.,2063,2063
04/16-05:53:11.701, 0:00:00.000197, TCP, 9.246.85.82, 1645, 192.168.136.128, 135, 0, 0.,2063,2063
04/16-05:53:11.702, 0:00:00.000196, TCP, 9.246.85.82, 53073, 192.168.136.128, 135, 0, 0.,2064,2064
04/16-05:53:11.702, 0:00:00.000195, TCP, 9.246.85.82, 24476, 192.168.136.128, 135, 0, 0.,2064,2064
04/16-05:53:11.703, 0:00:00.000198, TCP, 9.246.85.82, 22281, 192.168.136.128, 135, 0, 0.,2064,2064
04/16-05:53:11.705, 0:00:00.000253, TCP, 9.246.85.82, 59542, 192.168.136.128, 135, 0, 0.,2063,2063
04/16-05:53:11.706, 0:00:00.000212, TCP, 9.246.85.82, 24548, 192.168.136.128, 135, 0, 0.,2063,2063
04/16-05:53:11.707, 0:00:00.000235, TCP, 9.246.85.82, 26819, 192.168.136.128, 135, 0, 0.,2063,2063
04/16-05:53:11.708, 0:00:00.000210, TCP, 9.246.85.82, 11724, 192.168.136.128, 135, 0, 0.,2064,2064
04/16-05:53:11.709, 0:00:00.000212, TCP, 9.246.85.82, 10884, 192.168.136.128, 135, 0, 0.,2064,2064
